,a1,a2,logZ,magnetization,logZ_diff,magnetization_diff,magnetization_per_layer,ws_diff_total,ws_diff,ws_diff_normalized,iter,elapsed
0,1.224744871391589,2.9,2.23313652375432,1.467942676392717,2.23313652375432,1.467942676392717,"[5.02242152e-02 9.57669448e-16 3.07575108e-01 5.31540267e-01
 9.54722265e-01 1.31077280e+00 1.44055808e+00 1.46739563e+00
 1.46813161e+00 1.46838331e+00 1.46809026e+00 1.46823109e+00
 1.46809600e+00 1.46799540e+00 1.46795473e+00 1.46793717e+00
 1.46794019e+00 1.46794082e+00 1.46794156e+00 1.46794268e+00]",0.05170271881137037,"[0.         0.         1.35347933 2.198366   2.39617517 2.60932821
 2.64999483 2.79971974 2.85074646 3.04213951 2.84027215 3.06727499
 3.11803947 3.38628869 3.24810954 3.38078137 3.36597016 3.37261041
 3.59723989 3.59940985]","[0.00000000e+00 0.00000000e+00 3.38369832e-01 2.74795750e-01
 1.49760948e-01 8.15415067e-02 4.14061692e-02 2.18728105e-02
 1.11357283e-02 5.94167874e-03 2.77370327e-03 1.49769286e-03
 7.61240105e-04 4.13365318e-04 1.98248873e-04 1.03173260e-04
 5.13606287e-05 2.57309754e-05 1.37223812e-05 6.86532946e-06]",1.0,3.201087474822998
1,1.224744871391589,2.9,2.2333369423755345,1.411839139450838,0.00020041862121455978,0.05610353694187897,"[5.02242152e-02 9.57669448e-16 4.05510807e-02 4.49539608e-02
 1.75346370e-01 3.65971281e-01 9.70476018e-01 1.35101803e+00
 1.40609690e+00 1.41146666e+00 1.41183098e+00 1.41183893e+00
 1.41183881e+00 1.41183897e+00 1.41183915e+00 1.41183914e+00
 1.41183924e+00 1.41183919e+00 1.41183914e+00 1.41183914e+00]",0.00664827495207786,"[0.         0.         0.13818308 0.15789081 0.25311094 0.55992599
 0.96888739 1.04798967 1.13422293 1.20269041 0.66819406 1.20787359
 1.43391674 1.46125633 1.69674244 1.64536812 1.72990427 1.69368735
 0.57294432 2.24355581]","[0.00000000e+00 0.00000000e+00 3.45457689e-02 1.97363513e-02
 1.58194336e-02 1.74976872e-02 1.51388655e-02 8.18741933e-03
 4.43055831e-03 2.34900470e-03 6.52533265e-04 5.89782025e-04
 3.50077330e-04 1.78376017e-04 1.03560940e-04 5.02126501e-05
 2.63962444e-05 1.29218090e-05 2.18560913e-06 4.27924311e-06]",2.0,3.2164766788482666
2,1.224744871391589,2.9,2.233343953368292,1.400742067057611,7.0109927574613096e-06,0.011097072393227103,"[5.02242152e-02 9.57669448e-16 3.07249098e-02 2.64406161e-02
 8.92618434e-02 1.96599684e-01 7.90396952e-01 1.27757275e+00
 1.39282032e+00 1.40055904e+00 1.40072236e+00 1.40074206e+00
 1.40074207e+00 1.40074207e+00 1.40074207e+00 1.40074207e+00
 1.40074207e+00 1.40074207e+00 1.40074207e+00 1.40074207e+00]",0.00047062268441360144,"[0.00000000e+00 0.00000000e+00 2.63825337e-02 7.09427581e-03
 8.14473222e-03 9.13782822e-03 8.50235745e-03 6.66872376e-03
 1.48057267e-03 3.66241314e-04 2.71026281e-03 9.93516142e-05
 9.44886841e-05 9.28731735e-05 9.10097812e-05 8.96743753e-05
 8.87286394e-05 8.78679644e-05 9.62416361e-05 1.81885111e+00]","[0.00000000e+00 0.00000000e+00 6.59563343e-03 8.86784477e-04
 5.09045763e-04 2.85557132e-04 1.32849335e-04 5.20994044e-05
 5.78348701e-06 7.15315067e-07 2.64674103e-06 4.85115304e-08
 2.30685264e-08 1.13370573e-08 5.55479621e-09 2.73664475e-09
 1.35389159e-09 6.70379367e-10 3.67132706e-10 3.46918319e-06]",3.0,3.3534908294677734
3,1.224744871391589,2.9,2.2333443593789557,1.398852399376462,4.060106637560068e-07,0.0018896676811488433,"[5.02242152e-02 9.57669448e-16 3.03742908e-02 2.48434239e-02
 8.02453084e-02 1.76864901e-01 7.33208825e-01 1.24675232e+00
 1.38940338e+00 1.39862206e+00 1.39882726e+00 1.39885238e+00
 1.39885240e+00 1.39885240e+00 1.39885240e+00 1.39885240e+00
 1.39885240e+00 1.39885240e+00 1.39885240e+00 1.39885240e+00]",0.00017047042598822585,"[0.00000000e+00 0.00000000e+00 1.03423252e-02 1.65908601e-03
 3.83904499e-03 9.73852440e-04 1.66227511e-04 2.98112171e-04
 3.94356182e-05 2.19322655e-05 2.33696205e-06 2.11177089e-06
 1.95718947e-06 1.91483341e-06 1.86329678e-06 1.83892301e-06
 1.81131756e-06 1.80439223e-06 1.84957781e-06 2.35584463e+00]","[0.00000000e+00 0.00000000e+00 2.58558129e-03 2.07385751e-04
 2.39940312e-04 3.04328887e-05 2.59730487e-06 2.32900134e-06
 1.54045384e-07 4.28364561e-08 2.28218950e-09 1.03113813e-09
 4.77829461e-10 2.33744313e-10 1.13726610e-10 5.61194767e-11
 2.76385126e-11 1.37664202e-11 7.05557941e-12 4.49341704e-06]",4.0,3.288623094558716
4,1.224744871391589,2.9,2.2333444326112777,1.398543222513742,7.323232198430674e-08,0.00030917686272013967,"[5.02242152e-02 9.57669448e-16 3.06372624e-02 2.49504581e-02
 7.87088284e-02 1.74317560e-01 7.23965619e-01 1.24083873e+00
 1.38878334e+00 1.39830381e+00 1.39851690e+00 1.39854321e+00
 1.39854322e+00 1.39854322e+00 1.39854322e+00 1.39854322e+00
 1.39854322e+00 1.39854322e+00 1.39854322e+00 1.39854322e+00]",4.2189017772288116e-05,"[0.00000000e+00 0.00000000e+00 2.39099396e-03 4.76005480e-04
 1.44529468e-03 3.70255830e-04 9.71199665e-06 1.20787727e-05
 9.83115931e-07 8.46996310e-07 6.79436878e-08 6.20183153e-08
 5.70400489e-08 5.58112179e-08 5.43518281e-08 5.36199430e-08
 5.28628742e-08 5.25452158e-08 5.32694641e-08 2.50787928e+00]","[0.00000000e+00 0.00000000e+00 5.97748490e-04 5.95006850e-05
 9.03309172e-05 1.15704947e-05 1.51749948e-07 9.43654121e-08
 3.84029660e-09 1.65428967e-09 6.63512576e-11 3.02823805e-11
 1.39257932e-11 6.81289281e-12 3.31737232e-12 1.63635080e-12
 8.06623447e-13 4.00888182e-13 2.03206879e-13 4.78340011e-06]",5.0,3.3117008209228516
5,1.224744871391589,2.9,2.2333444629711883,1.3984511991176876,3.0359910585531225e-08,9.202339605440812e-05,"[5.02242152e-02 9.57669448e-16 3.08509771e-02 2.51721378e-02
 7.79858989e-02 1.73694132e-01 7.21669231e-01 1.23882661e+00
 1.38856384e+00 1.39820839e+00 1.39842432e+00 1.39845118e+00
 1.39845120e+00 1.39845120e+00 1.39845120e+00 1.39845120e+00
 1.39845120e+00 1.39845120e+00 1.39845120e+00 1.39845120e+00]",2.352352671394294e-05,"[0.00000000e+00 0.00000000e+00 1.36965505e-03 1.37483377e-04
 8.84411613e-04 2.71989382e-04 1.28686926e-06 3.57502821e-06
 1.16362205e-07 1.99055580e-07 1.20092273e-08 1.13119601e-08
 1.04756990e-08 1.02734348e-08 1.00832700e-08 9.98358637e-09
 9.86587842e-09 9.88088919e-09 1.06995853e-08 2.16856610e+00]","[0.00000000e+00 0.00000000e+00 3.42413762e-04 1.71854221e-05
 5.52757258e-05 8.49966818e-06 2.01073322e-08 2.79299079e-08
 4.54539865e-10 3.88780430e-10 1.17277611e-11 5.52341804e-12
 2.55754369e-12 1.25408140e-12 6.15433960e-13 3.04674877e-13
 1.50541358e-13 7.53852020e-14 4.08156787e-14 4.13621158e-06]",6.0,3.3124430179595947
6,1.224744871391589,2.9,2.2333444929718183,1.398367302617571,3.000062998026465e-08,8.389650011664251e-05,"[5.02242152e-02 9.57669448e-16 3.09372471e-02 2.52693195e-02
 7.72005488e-02 1.72708335e-01 7.19089014e-01 1.23656906e+00
 1.38832808e+00 1.39812026e+00 1.39833974e+00 1.39836729e+00
 1.39836730e+00 1.39836730e+00 1.39836730e+00 1.39836730e+00
 1.39836730e+00 1.39836730e+00 1.39836730e+00 1.39836730e+00]",2.7333839203685243e-05,"[0.00000000e+00 0.00000000e+00 1.68859538e-03 4.06133429e-05
 9.32891414e-04 2.05827529e-04 6.04652014e-07 4.47364441e-06
 2.03099405e-07 2.81276747e-07 1.58196617e-08 1.47473928e-08
 1.37218450e-08 1.34534539e-08 1.32650623e-08 1.31122467e-08
 1.30120705e-08 1.29414439e-08 2.12293275e-08 2.07954441e+00]","[0.00000000e+00 0.00000000e+00 4.22148844e-04 5.07666786e-06
 5.83057134e-05 6.43211030e-06 9.44768772e-09 3.49503470e-08
 7.93357052e-10 5.49368646e-10 1.54488884e-11 7.20087537e-12
 3.35005981e-12 1.64226733e-12 8.09635150e-13 4.00154014e-13
 1.98548439e-13 9.87353810e-14 8.09834575e-14 3.96641619e-06]",7.0,3.3442564010620117
7,1.224744871391589,2.9,2.2333445322616425,1.3982567457507136,3.928982428291761e-08,0.00011055686685734756,"[5.02242152e-02 9.57669448e-16 3.08258648e-02 2.51393676e-02
 7.62362991e-02 1.70954741e-01 7.14982305e-01 1.23330006e+00
 1.38799947e+00 1.39800330e+00 1.39822822e+00 1.39825673e+00
 1.39825675e+00 1.39825675e+00 1.39825675e+00 1.39825675e+00
 1.39825675e+00 1.39825675e+00 1.39825675e+00 1.39825675e+00]",3.4058836329314536e-05,"[0.00000000e+00 0.00000000e+00 2.15661821e-03 1.47784217e-05
 1.08672155e-03 1.29722464e-04 1.24506626e-06 7.78386920e-06
 4.92834102e-07 5.27216905e-07 2.96213299e-08 2.71851827e-08
 2.52930094e-08 2.47737471e-08 2.44528909e-08 2.41148862e-08
 2.39875716e-08 2.36926663e-08 2.37925007e-08 2.07411618e+00]","[0.00000000e+00 0.00000000e+00 5.39154552e-04 1.84730272e-06
 6.79200972e-05 4.05382700e-06 1.94541603e-08 6.08114781e-08
 1.92513321e-09 1.02972052e-09 2.89270800e-11 1.32740150e-11
 6.17505112e-12 3.02413905e-12 1.49248602e-12 7.35927924e-13
 3.66021295e-13 1.80760699e-13 9.07611873e-14 3.95606266e-06]",8.0,3.3477752208709717
8,1.224744871391589,2.9,2.2333445851079854,1.398112131364897,5.2846342857293394e-08,0.00014461438581658825,"[5.02242152e-02 9.57669448e-16 3.04351262e-02 2.46819895e-02
 7.51086421e-02 1.68399123e-01 7.09152654e-01 1.22884462e+00
 1.38755829e+00 1.39784970e+00 1.39808230e+00 1.39811211e+00
 1.39811213e+00 1.39811213e+00 1.39811213e+00 1.39811213e+00
 1.39811213e+00 1.39811213e+00 1.39811213e+00 1.39811213e+00]",4.1062195658773425e-05,"[0.00000000e+00 0.00000000e+00 2.64354782e-03 1.12798283e-05
 1.19745486e-03 5.88615588e-05 2.34308633e-06 1.27982838e-05
 9.67378971e-07 9.05354186e-07 5.08133790e-08 4.61812905e-08
 4.28871313e-08 4.20304616e-08 4.14411961e-08 4.09950980e-08
 4.06402910e-08 4.06735814e-08 4.02926084e-08 2.03509491e+00]","[0.00000000e+00 0.00000000e+00 6.60886954e-04 1.40997854e-06
 7.48409285e-05 1.83942371e-06 3.66107240e-08 9.99865919e-08
 3.77882410e-09 1.76826990e-09 4.96224404e-11 2.25494582e-11
 1.04704910e-11 5.13067158e-12 2.52936988e-12 1.25107111e-12
 6.20121628e-13 3.10314799e-13 1.53704103e-13 3.88163550e-06]",9.0,3.336347818374634
9,1.224744871391589,2.9,2.2333446515268993,1.3979382343468003,6.641891392433763e-08,0.00017389701809666924,"[5.02242152e-02 9.57669448e-16 2.97159605e-02 2.38370929e-02
 7.39213972e-02 1.65261737e-01 7.01943335e-01 1.22338645e+00
 1.38701921e+00 1.39766450e+00 1.39790679e+00 1.39793821e+00
 1.39793823e+00 1.39793823e+00 1.39793823e+00 1.39793823e+00
 1.39793823e+00 1.39793823e+00 1.39793823e+00 1.39793823e+00]",4.4476721186533255e-05,"[0.00000000e+00 0.00000000e+00 2.90613240e-03 1.75295961e-05
 1.14026866e-03 1.25054928e-05 3.44771388e-06 1.75119676e-05
 1.47512095e-06 1.28969611e-06 7.20200447e-08 6.50131987e-08
 6.02326487e-08 5.90013605e-08 5.81619937e-08 5.74770009e-08
 5.70149995e-08 5.66924338e-08 5.64625466e-08 2.27523319e+00]","[0.00000000e+00 0.00000000e+00 7.26533099e-04 2.19119951e-06
 7.12667912e-05 3.90796651e-07 5.38705294e-08 1.36812247e-07
 5.76219119e-09 2.51893771e-09 7.03320749e-11 3.17447259e-11
 1.47052365e-11 7.20231451e-12 3.54992637e-12 1.75405887e-12
 8.69979850e-13 4.32528944e-13 2.15387522e-13 4.33966291e-06]",10.0,3.3662002086639404
