,a1,a2,logZ,magnetization,logZ_diff,magnetization_diff,magnetization_per_layer,ws_diff_total,ws_diff,ws_diff_normalized,iter,elapsed
0,1.224744871391589,2.5,2.0751503209279973,0.005745224490297894,2.0751503209279973,0.005745224490297894,"[1.05543710e-01 1.12659261e-15 3.70596206e-04 9.13045921e-04
 7.01800473e-04 2.71364247e-03 1.15116823e-03 4.23778650e-03
 6.07792493e-03 5.89813628e-03 5.80789162e-03 5.68323751e-03
 5.60156525e-03 5.66702364e-03 5.74162160e-03 5.75078913e-03
 5.74440269e-03 5.74263182e-03 5.74490968e-03 5.74522449e-03]",0.04446048981800744,"[0.         0.         0.99273628 1.90322901 2.37642463 2.55538188
 2.64500666 2.83778727 2.80434788 2.93905309 2.75091812 3.07121739
 2.91337302 3.00874402 3.04710923 3.30964986 3.18490742 3.33446319
 3.38647203 3.56105955]","[0.00000000e+00 0.00000000e+00 2.48184070e-01 2.37903626e-01
 1.48526539e-01 7.98556838e-02 4.13282291e-02 2.21702131e-02
 1.09544839e-02 5.74033806e-03 2.68644348e-03 1.49961787e-03
 7.11272709e-04 3.67278322e-04 1.85980788e-04 1.01002498e-04
 4.85978305e-05 2.54399352e-05 1.29183656e-05 6.79218206e-06]",1.0,3.325268507003784
1,1.224744871391589,2.5,2.0752975520165675,0.00018718919348560749,0.00014723108857017664,0.005558035296812286,"[1.05543710e-01 1.12659261e-15 6.92254711e-05 6.12903093e-05
 1.87973552e-04 2.15205379e-04 1.85180074e-04 1.87130596e-04
 1.87180112e-04 1.87189184e-04 1.87189197e-04 1.87189193e-04
 1.87189193e-04 1.87189205e-04 1.87189199e-04 1.87189195e-04
 1.87189193e-04 1.87189193e-04 1.87189193e-04 1.87189193e-04]",0.0016573885689451183,"[0.00000000e+00 0.00000000e+00 7.15375884e-05 1.37579075e-02
 3.31579103e-01 8.61338658e-02 1.13064900e-01 1.07638059e-01
 1.12898802e-01 2.52970727e-01 2.15336246e-01 9.25333925e-01
 9.74514682e-01 1.00555040e+00 9.98559123e-01 1.00337088e+00
 1.00487079e+00 1.00383060e+00 1.00539079e+00 2.38531833e+00]","[0.00000000e+00 0.00000000e+00 1.78843971e-05 1.71973843e-03
 2.07236939e-02 2.69168331e-03 1.76663907e-03 8.40922336e-04
 4.41010944e-04 4.94083451e-04 2.10289303e-04 4.51823206e-04
 2.37918624e-04 1.22747852e-04 6.09472121e-05 3.06204491e-05
 1.53331114e-05 7.65861966e-06 3.83526150e-06 4.54963366e-06]",2.0,3.205838441848755
2,1.224744871391589,2.5,2.0752975587014313,4.7371287946045604e-06,6.684863773642746e-09,0.00018245206469100293,"[1.05543710e-01 1.12659261e-15 1.79944090e-06 1.89686035e-06
 3.95534568e-06 4.49662320e-06 4.71045929e-06 4.73600944e-06
 4.73700688e-06 4.73712870e-06 4.73712879e-06 4.73712879e-06
 4.73712879e-06 4.73712879e-06 4.73712879e-06 4.73712879e-06
 4.73712879e-06 4.73712879e-06 4.73712879e-06 4.73712879e-06]",1.3641523371684476e-10,"[0.00000000e+00 0.00000000e+00 1.40751228e-09 1.06999071e-08
 2.62622498e-09 1.72355598e-08 2.16618024e-09 2.76377366e-09
 1.26880172e-09 9.12991461e-10 7.53598657e-10 5.44962826e-10
 4.51865907e-10 3.29782758e-10 2.76476733e-10 2.04628122e-10
 1.76984543e-10 1.34191051e-10 1.27572275e-10 2.52567683e+00]","[0.00000000e+00 0.00000000e+00 3.51878071e-10 1.33748839e-09
 1.64139061e-10 5.38611242e-10 3.38465662e-11 2.15919817e-11
 4.95625672e-12 1.78318645e-12 7.35936188e-13 2.66095130e-13
 1.10318825e-13 4.02566844e-14 1.68748006e-14 6.24475471e-15
 2.70056981e-15 1.02379647e-15 4.86649610e-16 4.81734624e-06]",3.0,3.238621473312378
3,1.224744871391589,2.5,2.0752975587031504,1.1971367376365366e-07,1.7190693313295924e-12,4.617415120840907e-06,"[1.05543710e-01 1.12659261e-15 4.53067906e-08 4.80789179e-08
 9.99576000e-08 1.13647398e-07 1.19037693e-07 1.19685435e-07
 1.19710582e-07 1.19713672e-07 1.19713674e-07 1.19713674e-07
 1.19713674e-07 1.19713674e-07 1.19713674e-07 1.19713674e-07
 1.19713674e-07 1.19713674e-07 1.19713674e-07 1.19713674e-07]",4.274682789903246e-14,"[0.00000000e+00 0.00000000e+00 5.71779590e-13 2.50275391e-12
 1.39667269e-12 6.11318802e-12 1.26574096e-12 1.38785843e-12
 7.50472347e-13 5.53143121e-13 4.51051716e-13 3.13756136e-13
 2.65513057e-13 1.66465124e-13 1.43409707e-13 1.14939012e-13
 8.53661073e-14 6.18845465e-14 7.12665663e-14 2.49175403e+00]","[0.00000000e+00 0.00000000e+00 1.42944897e-13 3.12844239e-13
 8.72920434e-14 1.91037126e-13 1.97772025e-14 1.08426440e-14
 2.93153260e-15 1.08035766e-15 4.40480191e-16 1.53201239e-16
 6.48225237e-17 2.03204497e-17 8.75303386e-18 3.50766028e-18
 1.30258342e-18 4.72141620e-19 2.71860376e-19 4.75264364e-06]",4.0,3.273489236831665
4,1.224744871391589,2.5,2.0752975587031517,3.0230882552460597e-09,1.3322676295501878e-15,1.166905855084076e-07,"[1.05543710e-01 1.12659261e-15 1.14256455e-09 1.21393763e-09
 2.52385860e-09 2.86987142e-09 3.00600120e-09 3.02237550e-09
 3.02301030e-09 3.02308823e-09 3.02308826e-09 3.02308827e-09
 3.02308826e-09 3.02308826e-09 3.02308826e-09 3.02308826e-09
 3.02308825e-09 3.02308825e-09 3.02308826e-09 3.02308826e-09]",9.651589729445977e-16,"[0.00000000e+00 0.00000000e+00 3.97135213e-14 2.88436552e-14
 2.78295303e-14 3.46178124e-14 2.83717198e-14 3.13806584e-14
 4.59826896e-14 3.60686411e-14 4.26868123e-14 3.81701007e-14
 4.39162589e-14 3.74678678e-14 2.84466350e-14 2.53535980e-14
 5.79133555e-14 4.23141242e-14 3.68351457e-14 2.18601332e+00]","[0.00000000e+00 0.00000000e+00 9.92838033e-15 3.60545690e-15
 1.73934565e-15 1.08180664e-15 4.43308121e-16 2.45161394e-16
 1.79619881e-16 7.04465647e-17 4.16863401e-17 1.86377445e-17
 1.07217429e-17 4.57371433e-18 1.73624481e-18 7.73730406e-19
 8.83687676e-19 3.22831148e-19 1.40514929e-19 4.16948952e-06]",5.0,3.3006668090820312
5,1.224744871391589,2.5,2.0752975587031526,7.634008812238693e-11,8.881784197001252e-16,2.946748167123673e-09,"[1.05543710e-01 1.12659261e-15 2.88414621e-11 3.06537709e-11
 6.37292312e-11 7.24704284e-11 7.59088071e-11 7.63224457e-11
 7.63382667e-11 7.63400749e-11 7.63401084e-11 7.63400881e-11
 7.63400761e-11 7.63400882e-11 7.63400893e-11 7.63400858e-11
 7.63400869e-11 7.63400881e-11 7.63400882e-11 7.63400881e-11]",8.658477758430889e-16,"[0.00000000e+00 0.00000000e+00 3.32761209e-14 2.66997466e-14
 2.78316072e-14 3.24432371e-14 3.57633850e-14 3.43506245e-14
 5.32921592e-14 3.28936779e-14 3.82617649e-14 3.74775543e-14
 4.74194819e-14 3.47827502e-14 3.97822686e-14 4.01073298e-14
 3.18022593e-14 2.94635878e-14 3.20972833e-14 2.07907666e+00]","[0.00000000e+00 0.00000000e+00 8.31903021e-15 3.33746833e-15
 1.73947545e-15 1.01385116e-15 5.58802891e-16 2.68364254e-16
 2.08172497e-16 6.42454647e-17 3.73650048e-17 1.82995871e-17
 1.15770220e-17 4.24594119e-18 2.42811698e-18 1.22397857e-18
 4.85263966e-19 2.24789335e-19 1.22441419e-19 3.96552403e-06]",6.0,3.3123128414154053
6,1.224744871391589,2.5,2.0752975587031517,1.9358284392349715e-12,8.881784197001252e-16,7.440425968315196e-11,"[1.05543710e-01 1.12659261e-15 7.31330345e-13 7.78519852e-13
 1.61532410e-12 1.83773455e-12 1.92286577e-12 1.93444706e-12
 1.93558927e-12 1.93556179e-12 1.93569829e-12 1.93580913e-12
 1.93583809e-12 1.93583587e-12 1.93582920e-12 1.93582883e-12
 1.93582689e-12 1.93582735e-12 1.93582838e-12 1.93582844e-12]",9.811590288746344e-16,"[0.00000000e+00 0.00000000e+00 3.88584149e-14 2.66037153e-14
 3.26623315e-14 4.18934009e-14 4.47313213e-14 3.16384754e-14
 4.17021140e-14 4.48476297e-14 3.75718697e-14 3.68946984e-14
 4.09257352e-14 3.86211780e-14 3.73665485e-14 4.09880702e-14
 2.78767124e-14 3.48917792e-14 3.12206979e-14 2.14489115e+00]","[0.00000000e+00 0.00000000e+00 9.71460372e-15 3.32546441e-15
 2.04139572e-15 1.30916878e-15 6.98926895e-16 2.47175589e-16
 1.62898883e-16 8.75930267e-17 3.66912790e-17 1.80149894e-17
 9.99163457e-18 4.71449926e-18 2.28067312e-18 1.25085664e-18
 4.25364874e-19 2.66203149e-19 1.19097511e-19 4.09105521e-06]",7.0,3.3166344165802
7,1.224744871391589,2.5,2.075297558703151,5.737903612346643e-14,8.881784197001252e-16,1.878449403111505e-12,"[1.05543710e-01 1.12659261e-15 2.11092006e-14 2.42406848e-14
 4.89786259e-14 5.52468636e-14 5.69383380e-14 5.72079434e-14
 5.66497504e-14 5.68764544e-14 5.73359404e-14 5.74575389e-14
 5.74005401e-14 5.73804492e-14 5.73864251e-14 5.73822208e-14
 5.73797303e-14 5.73790243e-14 5.73789797e-14 5.73790361e-14]",9.041444118974871e-16,"[0.00000000e+00 0.00000000e+00 2.90639515e-14 3.42612749e-14
 4.04883010e-14 4.04533478e-14 2.88361418e-14 2.98589156e-14
 2.70310958e-14 4.02694679e-14 3.16096814e-14 3.27652613e-14
 2.98477121e-14 4.22031237e-14 3.72236904e-14 2.74359733e-14
 3.30504342e-14 3.50475203e-14 2.58220461e-14 2.09126375e+00]","[0.00000000e+00 0.00000000e+00 7.26598789e-15 4.28265936e-15
 2.53051881e-15 1.26416712e-15 4.50564715e-16 2.33272778e-16
 1.05590218e-16 7.86513046e-17 3.08688295e-17 1.59986627e-17
 7.28703909e-18 5.15174850e-18 2.27195376e-18 8.37279457e-19
 5.04309604e-19 2.67391360e-19 9.85032887e-20 3.98876905e-06]",8.0,3.35335373878479
8,1.224744871391589,2.5,2.0752975587031517,6.4735202119280615e-15,8.881784197001252e-16,5.090551591153836e-14,"[1.05543710e-01 1.12659261e-15 2.22202112e-15 3.87466692e-15
 4.86256975e-15 5.15384571e-15 5.74881407e-15 6.62871094e-15
 6.55199108e-15 6.50793626e-15 6.57284344e-15 6.51625548e-15
 6.46254302e-15 6.46444299e-15 6.47323031e-15 6.47315971e-15
 6.47215837e-15 6.47226428e-15 6.47319461e-15 6.47352021e-15]",9.925223876923674e-16,"[0.00000000e+00 0.00000000e+00 3.20491063e-14 3.36359005e-14
 5.34170690e-14 3.99742022e-14 3.08340006e-14 4.01890361e-14
 3.34218660e-14 2.98422437e-14 3.55110662e-14 4.56885059e-14
 4.36129310e-14 3.66621493e-14 3.73053791e-14 3.73701460e-14
 3.14298073e-14 3.57411740e-14 2.26273303e-14 2.20395785e+00]","[0.00000000e+00 0.00000000e+00 8.01227657e-15 4.20448757e-15
 3.33856681e-15 1.24919382e-15 4.81781260e-16 3.13976845e-16
 1.30554164e-16 5.82856321e-17 3.46787756e-17 2.23088408e-17
 1.06476882e-17 4.47536002e-18 2.27693964e-18 1.14044635e-18
 4.79580800e-19 2.72683518e-19 8.63164150e-20 4.20371599e-06]",9.0,3.345324993133545
9,1.224744871391589,2.5,2.0752975587031512,5.286562406128192e-15,4.440892098500626e-16,1.1869578057998697e-15,"[1.05543710e-01 1.12659261e-15 1.72257600e-15 3.97073304e-15
 2.91165971e-15 3.10847148e-15 3.33418355e-15 5.34107235e-15
 5.30336690e-15 5.25498805e-15 5.42526606e-15 5.33643006e-15
 5.29113906e-15 5.28006022e-15 5.28812223e-15 5.28922626e-15
 5.28706313e-15 5.28630892e-15 5.28653679e-15 5.28656241e-15]",9.575388668027945e-16,"[0.00000000e+00 0.00000000e+00 3.05887331e-14 3.40773110e-14
 4.84654758e-14 3.25567133e-14 4.77745154e-14 3.73938824e-14
 2.46869222e-14 4.20238870e-14 2.70791545e-14 4.57558163e-14
 3.42172328e-14 3.26263017e-14 3.86569585e-14 3.64482689e-14
 2.74127060e-14 2.91611788e-14 3.62586586e-14 1.99055565e+00]","[0.00000000e+00 0.00000000e+00 7.64718327e-15 4.25966388e-15
 3.02909224e-15 1.01739729e-15 7.46476804e-16 2.92139706e-16
 9.64332898e-17 8.20779042e-17 2.64444868e-17 2.23417072e-17
 8.35381660e-18 3.98270284e-18 2.35943350e-18 1.11231289e-18
 4.18284698e-19 2.22482138e-19 1.38315806e-19 3.79668360e-06]",10.0,3.4457030296325684
